,Afghanistan,Albania,UAE,Armenia,antiguaAndBarbuda,Austria,Azerbaijan,Burundi,Belgium,Benin,burkinaFaso,Bangladesh,Bulgaria,Bahrain,Bahamas,bosniaAndHerzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Botswana,centralAfricanRepublic,Canada,Switzerland,Chile,China,Cote,DRC,Congo,Colombia,Comoros,caboVerde,costaRica,Cyprus,czechRepublic,Germany,Djibouti,Dominica,Denmark,dominicanRepublic,Algeria,Ecuador,Egypt,Spain,Estonia,Finland,Fiji,France,Gabon,UK,Georgia,Ghana,Guinea,Gambia,equatorialGuinea,Greece,Grenada,Guatemala,Guyana,hongKong,Honduras,Croatia,Haiti,Hungary,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyzstan,Cambodia,Kiribati,stKittsAndNevis,Korea,Lao,Lebanon,Liberia,Libya,stLucia,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,Moldova,Madagascar,Maldives,Mexico,northMacedonia,Malta,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,westBank,Qatar,Romania,Russia,Rwanda,saudiArabia,Senegal,Singapore,solomonIslands,sierraLeone,elSalvador,sanMarino,Serbia,saoTome,Suriname,Slovakia,Slovenia,Sweden,Eswatini,Seychelles,Chad,Togo,Thailand,Tajikistan,Tonga,trinidadAndTobago,Tunisia,Turkey,Taiwan,Uganda,Uruguay,US,stVincent,Vietnam,Samoa,Kosovo,Yemen,southAfrica,Zambia
1996-06,NA,9.931684,NA,26.06437,NA,1.574526,18.55247,17.56146,1.777513,5.913212,7.255493,1.853052,70.17318,-0.375213,1.31553,NA,47.38579,7.47325,12.21253,17.13868,2.695452,10.55828,3.151556,1.368301,0.729527,8.177763,8.750509,2.296306,10.47176,670.6161,19.73595,-5.081737,6.583219,19.40704,2.980481,8.386174,1.456954,-5.720989,1.482492,2.059821,6.347947,21.47124,22.58239,7.483989,3.554569,24.36485,0.401324,4.062719,2.260638,2.389563,2.450784,51.44125,48.21753,NA,0.264061,7.227689,8.465543,1.723074,10.38146,6.671833,6.328563,23.10921,2.638635,18.71578,23.32438,7.375845,8.918999,1.373754,2.502043,12.9326,3.889033,29.984,5.050214,-0.012931,41.35338,9.675231,37.64035,6.333044,NA,2.102619,5.335926,12.99846,NA,NA,4.466583,2.666801,NA,28.81031,1.132698,17.8211,3.764885,25.98935,21.64136,NA,31.94665,3.490905,3.07382,NA,53.55067,NA,3.759372,7.853051,49.87308,3.635296,NA,6.581348,28.93347,NA,1.822858,0.74184,9.376405,NA,10.36973,0.513679,10.8623,7.84869,19.47599,3.477586,9.549534,NA,NA,33.27622,50.8588,9.59078,1.353018,3.185614,1.158027,11.63432,NA,10.9286,NA,111.8452,NA,-12.04027,6.047894,10.61576,0.403783,5.659985,-1.214159,15.3553,5.179885,5.676843,NA,2.766513,3.244354,4.04251,82.89439,2.742956,5.802769,28.20369,2.821522,5.362093,4.66625,4.201667,NA,NA,6.965051,51.95286
1996-07,NA,16.29707,NA,17.39589,NA,2.163718,14.97813,22.28704,1.912025,6.59177,7.966101,3.230538,106.1261,-0.618519,1.336644,NA,43.86851,7.454397,13.03114,15.45641,1.926838,10.45723,4.902652,1.252847,0.645238,7.604601,8.287489,2.11037,12.16337,614.4209,20.64143,-11.9003,1.951727,18.70379,2.921033,9.078169,1.456954,-5.714212,1.423636,2.36009,5.675617,19.50075,23.75699,9.197553,3.681855,22.91116,0.3944,4.023822,2.260638,-0.327604,2.391355,49.00539,42.42407,NA,0.021541,2.009262,8.247344,2.022737,11.62438,7.084723,6.198717,24.45513,3.960774,17.97327,22.68282,7.146992,8.374989,1.599827,2.35762,13.04348,3.590259,28.61323,4.700145,0.421807,40.14599,11.03811,31.87661,7.451163,NA,2.096987,5.537932,10.89283,NA,NA,4.476838,0.06724,NA,24.66864,1.252449,17.7779,3.819175,26.09417,16.00069,NA,31.17557,1.767556,3.349555,NA,31.93733,NA,4.316969,8.410091,46.11896,3.79771,NA,6.033781,29.42513,NA,2.115966,1.335312,9.25491,NA,10.35786,0.67757,11.90557,7.808805,20.30363,3.591689,8.903326,NA,NA,39.69374,42.88441,5.389384,1.213094,2.081439,1.320362,11.67015,NA,9.991326,NA,111.2041,NA,-10.56723,5.289157,10.51756,0.287932,5.695899,-1.333413,16.31997,5.091153,5.339072,NA,2.356692,2.869744,3.975096,81.94548,1.434224,8.384156,27.05948,2.883355,5.145949,3.960705,7.240713,NA,NA,7.142682,49.29947
1996-08,NA,18.319,NA,7.425007,NA,2.031243,12.90982,29.95534,1.966332,5.032706,7.906618,1.975838,139.9317,-0.535555,1.173982,NA,40.51896,7.4136,13.74751,14.78038,1.438454,9.985564,7.476078,1.482326,0.598424,6.445141,8.162579,2.816191,10.44166,753.2748,21.1763,6.691358,4.901798,18.49474,3.234799,9.108809,1.321004,-5.718055,1.532169,2.364318,4.844026,16.68665,25.24728,7.458753,3.680444,21.4789,0.395027,3.93003,1.455026,-1.712529,2.291532,45.43427,39.00665,NA,-0.856922,-0.062212,7.994242,2.338396,12.08502,7.925075,5.346169,26.29397,4.702271,16.59702,22.69245,6.838874,9.01913,1.565585,2.649222,12.00717,3.419509,27.54256,8.013768,0.2231,37.85714,10.81252,28.53501,7.323358,NA,2.291628,5.340012,4.22123,NA,NA,4.451349,0.946522,NA,23.13531,1.267272,17.25179,1.701468,25.23256,13.85456,NA,30.77268,0.467052,3.409223,NA,33.09651,NA,4.929679,8.06232,31.1937,3.630343,NA,6.462803,26.96856,NA,1.820471,1.481481,9.478575,NA,9.619527,0.823905,11.99264,7.331225,20.19781,3.458654,9.620019,NA,NA,43.51336,36.17689,5.504571,1.783183,1.696674,1.434412,11.17752,NA,10.87802,NA,99.4982,NA,-10.42974,5.447104,9.998175,-0.070216,4.765729,-1.2877,13.9956,5.150942,5.540577,NA,1.425812,3.195573,3.197814,81.58155,3.195558,7.592718,25.60375,2.812296,5.344556,3.24513,4.156361,NA,NA,7.473377,50.43001
1996-09,NA,20.06423,NA,5.6404,NA,2.047035,7.44447,28.96732,1.984533,5.032316,7.847994,0.513171,171.1037,-0.09961,1.403893,NA,37.61163,7.058808,13.32978,13.392,1.274176,9.757259,7.885173,1.480638,0.548111,6.365874,7.417851,3.155415,11.95328,720.1159,21.54811,7.631648,6.581733,17.34671,3.71472,8.637735,1.319261,-5.752577,2.065517,2.331124,3.780187,15.24027,25.45039,7.553611,3.540973,20.08429,0.542742,3.142193,1.585205,-0.47039,2.322065,41.3006,36.48296,NA,-0.733359,0.753634,7.890976,3.904879,11.74266,7.530629,5.665175,25.60921,3.794756,16.26346,22.25002,6.568135,8.657204,1.476411,2.48671,11.34752,3.263531,25.08454,7.241538,-0.008923,37.06294,10.36719,26.45032,5.902247,NA,2.429982,4.591165,2.856079,NA,NA,4.415163,-1.721898,NA,20.88658,1.092188,16.05214,0.589407,24.18726,9.963214,NA,30.0982,0.233886,4.408593,NA,44.85259,NA,5.128939,7.716415,21.56374,3.610669,NA,4.578413,24.16479,NA,1.918916,1.47929,10.63525,NA,9.923764,1.090235,11.84317,5.36552,19.4969,3.288821,9.714803,NA,NA,44.90439,29.88913,4.989663,1.779705,2.887943,1.474795,8.679111,NA,8.753633,NA,83.45633,NA,-7.533478,5.452459,9.708194,-0.105181,6.553663,-0.551233,13.7718,5.640417,4.761836,NA,4.288908,2.74009,2.818018,78.78549,3.403626,9.34986,26.45368,3.004572,3.581354,3.041706,4.827231,NA,NA,8.355675,45.70797
1996-10,NA,20.65772,NA,4.113144,NA,1.944596,7.497925,32.45195,2.44737,1.575161,5.269433,0.703061,208.8337,0.078584,1.284201,NA,31.43259,6.684465,11.05197,11.61603,1.604541,9.804513,8.357382,1.822323,0.772724,6.325023,6.909755,2.193684,10.41081,686.9767,21.77428,-5.142036,6.720199,15.43592,2.992341,8.493204,1.583113,-5.781966,2.421876,2.483332,3.219073,16.79716,25.93431,6.794618,3.51087,17.08628,0.690744,2.528786,1.71504,-2.289654,2.433981,20.0821,34.37724,NA,0.90601,2.062972,8.111679,3.04183,10.53331,6.811229,5.710951,25.13474,4.872259,15.00884,21.14074,6.553461,8.354619,1.902054,2.046119,11.11111,2.953649,22.75581,5.046451,0.458,34.89933,10.87619,28.35833,8.529263,NA,2.575387,4.993833,5.799888,NA,NA,4.38989,-0.30112,NA,17.61197,1.168762,15.55418,1.91125,22.92494,9.660575,NA,28.98141,0.130011,3.211545,NA,45.22904,NA,4.964472,7.32051,14.44612,3.454905,NA,3.400251,24.6295,NA,2.22232,1.772526,10.29358,NA,11.05903,1.754834,12.05285,5.44839,18.97041,2.869834,8.807691,NA,NA,45.05001,25.71038,4.6928,1.056665,0.194502,1.392354,8.65504,NA,8.454628,NA,72.54496,NA,-3.455087,5.517148,10.29588,-0.428532,6.301213,-0.434955,13.4116,3.757732,4.407693,NA,2.835955,3.33418,2.822484,79.61967,3.397578,9.258975,26.49676,3.061889,3.786383,3.033793,7.440132,NA,NA,9.005248,35.96212
1996-11,NA,17.6552,NA,5.691683,NA,2.054986,5.439807,38.70723,2.348008,4.681054,5.683105,0.679475,229.6319,-0.396876,1.07621,NA,33.33264,6.301436,9.663712,9.810439,1.858762,9.859959,-2.13808,2.047782,0.723584,6.689175,6.738358,2.459839,9.627899,598.5341,21.77801,-5.110974,7.489558,13.95339,2.378386,8.439497,1.449275,-5.824568,3.125024,2.353713,2.974041,15.30656,26.93965,5.355558,3.214898,16.44685,0.832756,2.525552,1.447368,0.742953,2.466377,19.01043,33.40668,NA,1.277957,0.955362,7.57619,2.408171,10.44726,5.088413,5.986987,25.96968,5.199096,27.71099,20.20081,6.847306,8.614566,1.888437,2.456895,11.20841,2.793879,19.82183,3.939582,0.498268,32.05128,10.82046,33.96435,8.944823,NA,3.524658,5.243265,7.586444,NA,NA,4.362174,0.125127,NA,14.59827,1.367473,14.78262,3.492294,17.63828,8.833327,NA,27.63131,-0.133227,3.468179,NA,45.13851,NA,5.433971,7.263329,10.19335,3.339451,NA,3.085904,20.64641,NA,2.078977,1.772526,9.464062,NA,11.23413,1.748716,11.12407,6.404302,19.02003,2.910106,8.856182,NA,NA,47.94659,22.81109,6.144496,1.195376,0.770359,1.431274,9.344753,NA,7.277737,NA,64.4919,NA,0.96904,5.539961,9.312355,-0.605027,7.06769,-0.659255,9.804412,4.628915,4.809836,NA,2.073384,3.312544,3.183303,80.55247,3.012419,5.92782,25.50182,3.25309,3.91348,3.822604,7.589837,NA,NA,9.11518,31.31429
1996-12,NA,16.95576,NA,8.174358,NA,2.144587,9.103114,37.01615,2.5197,7.240584,6.909333,-0.035962,310.0441,-0.711195,1.084858,NA,36.44885,5.825544,7.881715,8.186168,1.906627,8.93561,4.337735,2.275313,0.748824,6.695064,6.8209,2.175288,9.054357,758.7245,21.55358,-5.121431,9.001713,13.92846,2.643668,8.772944,1.449275,-5.887847,2.002375,2.346628,3.976698,14.80417,26.16642,5.892629,3.162827,15.01406,0.943251,2.462015,1.710526,0.54995,2.152223,13.08382,32.80636,NA,2.273716,0.157278,7.276148,3.10001,10.97061,4.612135,6.662128,25.38284,4.901432,28.01571,19.84494,6.261094,10.32323,1.848167,2.062217,10.53541,2.785065,15.71881,2.856337,0.5971,28.39506,10.22844,34.75949,10.0769,NA,3.241446,4.786265,8.075243,NA,NA,4.336743,-2.337216,NA,13.14504,1.304382,13.91698,3.571729,14.94082,8.459333,NA,27.51904,-0.570901,1.806377,NA,44.40459,NA,4.563093,7.568552,7.194755,3.350167,NA,3.420721,14.452,NA,2.242233,1.620029,9.785398,NA,11.35605,2.26975,11.78334,6.83136,18.68712,3.040975,8.134944,NA,NA,57.85898,20.90589,8.740587,1.260117,2.239905,1.999274,9.530103,NA,7.466567,NA,61.04768,NA,0.956177,5.591305,9.152223,-0.478419,5.913108,0.002541,9.99892,4.918866,4.82296,NA,1.03459,4.309301,3.159217,80.02928,2.381245,5.588262,24.35053,3.378817,3.496516,4.573042,5.907666,NA,NA,9.260919,34.40496
1997-01,NA,16.78149,NA,7.648229,NA,1.973922,9.139445,31.24295,2.371347,3.197321,3.07126,3.060228,485.871,1.987284,0.882167,NA,50.81163,5.351406,6.311367,8.550504,9.595316,9.200778,1.486992,2.272727,0.815441,6.91716,5.983355,3.904967,2.24671,614.2132,20.67938,-4.977315,10.39102,14.75671,2.813547,7.538752,2.108037,-5.930082,2.259725,2.668924,6.881059,13.02982,30.94923,5.205121,2.936041,11.9535,0.724745,2.579267,1.706037,1.121762,2.142906,11.92367,31.7548,NA,1.76517,1.947661,6.813782,2.672026,10.82438,5.344213,6.252267,27.37815,4.74185,28.72554,19.04092,4.648477,10.98273,1.087789,2.004527,10.06826,2.627504,13.78472,0.838571,0.622496,26.19048,10.99634,32.6632,6.481887,NA,7.16197,4.591827,16.427,NA,NA,4.314031,-1.726262,NA,13.03179,1.505732,11.80505,3.495065,13.25464,8.323627,NA,26.18159,1.076408,3.663278,NA,42.49559,NA,6.223711,9.244861,6.14648,3.12828,NA,7.209365,14.10163,NA,2.111537,2.967359,9.859646,NA,13.36141,2.039948,10.99918,5.665736,18.37205,3.395962,7.551012,9.475401,NA,76.92987,20.21906,9.407977,0.867608,3.240964,1.79351,5.854038,NA,7.563931,NA,50.59158,NA,4.603264,5.78499,8.929782,-0.331237,5.115544,0.552005,11.53242,6.989968,4.173042,NA,1.136399,3.958631,3.34398,74.7105,1.70093,5.353299,24.32545,3.038138,0.446989,4.369812,7.717161,NA,NA,9.26866,33.77674
1997-02,NA,21.00101,NA,4.741221,NA,2.132652,7.658536,34.46214,2.032681,5.613682,4.423233,3.71643,1886.714,1.831185,0.281902,NA,54.7654,4.908253,3.70025,8.107989,8.909591,9.349898,3.827525,2.270148,0.86929,7.153918,5.520812,3.715578,9.42682,498.4857,19.58159,-5.086135,12.11334,14.31255,3.58905,7.415887,1.971091,-5.948365,2.359766,2.182742,6.585516,9.771758,31.4624,5.253528,2.592612,9.3151,0.44631,4.181367,1.572739,-0.184098,1.907364,10.25987,30.67021,NA,2.075269,-0.15619,6.661743,2.477204,12.62655,4.320017,6.363369,26.8697,3.631058,28.53183,18.91614,4.070921,10.74798,1.565668,1.982202,10.30405,2.330744,11.13608,-0.164824,0.650624,24.85549,12.14472,30.56563,4.750482,NA,7.156088,4.758289,15.34716,NA,NA,4.293969,-1.580621,NA,11.21272,1.563577,10.65977,-0.400913,12.34351,6.237846,NA,25.41926,0.58902,3.007773,NA,35.60595,NA,3.945165,8.622087,6.429701,2.939266,NA,5.044977,13.38031,NA,1.915544,3.264095,6.413954,NA,13.90019,2.070797,9.379014,5.317291,17.90416,3.080831,7.718401,9.289027,NA,105.3156,19.11306,8.670275,0.531094,4.304629,1.763266,7.376999,NA,7.652837,NA,44.09626,NA,3.484305,5.819996,8.342217,-0.51749,5.385363,-0.11432,11.08765,9.81554,4.321403,NA,1.088268,3.96573,3.360307,77.12918,2.213526,2.963454,24.28529,3.032258,0.853355,3.771647,8.774147,NA,NA,9.830059,35.05851
1997-03,NA,35.71527,NA,5.172203,NA,1.427627,7.177544,32.51045,1.472384,6.212543,3.604968,4.340026,2017.185,1.688881,0.392193,NA,56.81628,3.359974,3.591032,8.761227,8.41261,8.246847,4.830892,1.920904,0.602992,6.64286,3.913623,4.436739,7.572915,474.0229,19.0035,-5.172176,11.19848,14.94103,3.672113,6.94992,1.706037,-5.974176,2.5312,1.550843,6.649138,7.339967,29.3963,5.227999,2.267129,8.80733,0.26001,4.543337,1.044386,2.765754,1.704137,7.897745,29.30413,NA,2.386914,-0.62111,5.909778,1.928259,11.39162,2.986233,5.847881,25.76729,3.373713,27.7957,18.85126,4.639104,10.04671,1.602927,1.691081,10.48253,2.368954,9.662534,0.086918,0.52042,24,16.07019,26.42337,5.483743,NA,8.889841,4.50055,17.75271,NA,NA,4.281776,-1.825073,NA,8.891823,1.252117,9.151898,-1.460155,12.51044,4.755791,NA,24.36794,0.340165,2.443605,NA,39.57263,NA,3.91061,8.925024,6.723231,3.233014,NA,4.98851,13.163,NA,1.703156,2.962963,5.701363,NA,11.70142,1.404948,9.361966,5.423592,16.74581,2.802605,8.637044,7.579382,NA,162.7874,17.5979,9.362812,0.254167,4.800011,1.568763,7.988822,NA,7.329654,NA,37.57762,NA,2.205689,6.11076,7.274463,-0.638058,6.46275,0.259119,10.82135,10.28464,4.387632,NA,1.059045,4.271961,3.153258,77.25086,1.256098,6.62427,23.56628,2.765273,1.04879,2.343721,4.676932,NA,NA,9.646356,32.23081
1997-04,NA,31.92644,NA,8.754333,NA,1.53697,7.302812,33.34422,1.228044,5.67799,3.716014,4.313281,1947.91,3.132032,0.289875,NA,60.27624,1.894487,4.46378,9.003488,8.17042,9.328863,3.518407,1.691094,0.55071,5.909812,3.294109,3.954704,0.855207,419.6632,18.54582,-5.255583,10.91314,15.64098,4.252491,7.092023,1.439791,-6.01122,2.25582,1.71182,7.429365,6.775113,28.2544,5.135642,1.698339,8.847558,0.917032,3.692692,0.912647,5.057445,1.622657,7.057569,28.87782,NA,6.03389,-0.278178,6.008857,1.749445,10.12656,2.54012,5.553501,24.03162,3.539282,27.85235,18.58339,4.918166,9.248865,1.265929,2.167447,9.555189,2.043692,8.989449,2.433656,1.962894,21.66667,16.63692,23.16816,6.054054,NA,8.22656,4.323358,17.96365,NA,NA,4.283127,-2.290139,NA,7.732375,1.035696,9.287514,0.857997,12.05575,2.099284,NA,22.40093,-1.808199,2.240916,NA,41.2051,NA,4.588344,8.50875,6.779438,2.515379,NA,4.123927,17.04984,NA,1.518656,2.511078,4.738383,NA,13.51097,1.277533,8.922756,5.133649,15.54395,2.092345,8.101635,8.32995,NA,176.1228,16.24378,11.23889,0.52247,3.395893,1.924516,8.69193,NA,6.995845,NA,31.74455,NA,5.879036,6.354052,6.917494,-0.1605,7.931584,1.139641,8.145588,11.42017,4.175217,NA,1.345876,3.665314,3.958118,77.64185,0.643516,10.12358,21.92646,2.434337,0.597145,1.694425,5.733955,NA,NA,9.864992,27.59679
1997-05,NA,32.31068,NA,14.04146,NA,1.797603,7.295109,44.76605,1.520867,4.937248,5.507406,3.753433,1780.924,2.851281,0.524102,NA,65.5356,0.424029,4.821169,8.64986,8.103931,9.653347,6.108496,1.462317,0.570957,5.416785,3.056185,2.951648,1.978257,295.4328,18.61213,-5.165661,2.952238,14.27442,2.998146,6.839919,1.568627,-6.05161,2.4327,2.169799,7.484887,2.763453,30.82665,5.109924,1.497041,10.30681,1.045906,4.440147,0.911458,6.864331,1.619945,7.800143,29.37686,NA,5.384653,4.16126,5.28604,1.871829,9.652248,1.354149,5.784591,23.13207,2.743098,27.40157,17.67925,4.67835,7.304012,1.43892,1.394146,7.954545,1.872799,8.36022,4.571172,1.94216,20.1087,17.60225,23.59539,6.117998,NA,7.714043,3.914995,23.96267,NA,NA,4.294864,-1.989148,NA,8.404663,1.049756,8.885351,-0.657144,11.51722,2.245122,NA,21.45302,-0.332604,2.687649,NA,43.37603,NA,4.684876,8.736278,6.60985,2.493488,NA,2.826255,12.93814,NA,1.972335,2.650957,4.077014,NA,12.92938,1.794788,8.637296,4.993881,14.61956,2.265152,7.346158,6.499366,NA,174.0052,15.44527,10.53467,0.035888,1.459158,1.647844,7.982673,NA,5.928636,NA,30.48732,NA,3.984818,6.01979,8.140739,-0.132524,6.998689,0.584177,7.947456,10.25041,4.228199,NA,1.79786,3.387873,3.931515,78.616,0.860815,12.20913,21.09016,2.237852,0.07021,1.671585,6.304997,NA,NA,9.593574,22.97472
1997-06,NA,40.28872,NA,16.44034,NA,1.416282,6.834407,35.78277,1.676156,3.76806,2.408458,5.673995,1513.647,3.043029,0.730643,NA,68.1106,0.188446,5.216664,8.174694,9.263064,8.19381,1.986963,1.574803,0.490304,5.20082,2.911401,3.356042,4.989098,194.3947,18.76513,-5.033374,9.892302,13.70034,2.980411,7.033504,1.56658,-6.079587,2.187543,2.291786,7.750466,2.619873,30.6969,4.870504,1.545655,10.16785,1.217183,3.72814,0.910273,3.622008,1.703419,4.938969,28.98549,NA,4.82963,3.134905,5.562482,0.889365,8.986153,4.588832,5.687096,21.65548,2.555067,26.0499,18.65285,5.050309,6.708178,1.611158,1.676021,8.387097,1.738035,8.053664,5.184654,2.253094,18.08511,12.98063,23.34383,6.911006,NA,8.201245,4.119033,24.3944,NA,NA,4.311297,-0.954188,NA,7.794654,1.11184,7.358343,0.101057,13.40653,1.93627,NA,20.60881,1.365717,3.02185,NA,54.81493,NA,4.656764,5.917558,6.263868,2.227354,NA,1.280339,11.38779,NA,1.943524,2.945508,2.698491,NA,12.41329,1.937367,9.519116,5.514396,15.11651,1.982081,7.870244,7.083191,NA,177.1598,15.29272,10.99206,0.271083,2.22226,1.726109,9.638588,NA,4.741026,NA,25.65247,NA,3.804148,6.123989,7.916476,0.354744,7.5103,0.583754,5.61863,8.245972,4.403354,NA,1.841197,3.105494,3.475165,78.8154,1.389224,10.82397,21.10878,2.233567,-1.174521,2.325437,6.930135,NA,NA,8.771887,23.59329
1997-07,NA,35.26279,NA,17.38723,NA,0.561084,2.719364,34.25383,1.900082,2.136504,2.331811,5.774878,1235.341,2.952475,0.530322,NA,63.7004,-0.075129,5.329714,7.041689,9.723356,8.904826,-0.679406,1.687289,0.506941,5.541832,2.654575,3.941599,6.48631,146.8666,17.98014,-5.248317,11.02138,13.26602,3.929114,9.253704,1.958225,-6.063611,1.848188,2.301101,9.338734,4.985735,31.30266,3.342908,1.563442,10.10268,1.245288,2.582056,1.040312,5.128301,2.002867,4.961526,29.15502,NA,3.109531,4.261789,5.454524,0.61365,7.957795,3.965256,6.221796,20.45967,2.353348,25.23555,18.02666,5.235946,5.651919,1.295223,1.805765,9.294872,1.873935,8.565647,4.717398,1.957772,16.14583,9.005993,26.02362,10.13491,NA,8.638877,3.798866,28.48151,NA,NA,4.330808,2.001,NA,8.528583,1.400794,7.476002,0.744907,12.3207,2.96402,NA,19.96366,2.150542,3.262621,NA,53.96252,NA,4.428693,5.84685,7.131305,2.111028,NA,0.713159,8.336137,NA,2.070276,2.342606,1.038826,NA,11.52734,1.774468,8.875516,5.439399,14.7772,1.852054,7.025088,6.85697,NA,159.5963,14.81577,9.107712,-0.169501,1.925986,2.120039,8.595936,NA,4.091996,NA,19.61092,NA,4.495756,5.864394,8.039256,0.586229,6.401381,0.755359,4.109396,8.449095,4.897869,NA,2.234379,3.413541,3.455919,85.11775,2.864456,10.50782,20.6346,2.165605,0.483313,3.250725,9.619641,NA,NA,9.06023,22.12938
1997-08,NA,32.69523,NA,13.5829,NA,0.055767,-2.341076,22.75312,1.915565,1.553024,-2.746832,6.553937,1091.235,2.430693,0.418705,NA,65.91249,-0.351399,4.97591,6.383311,9.476,8.421455,-0.783291,1.797753,0.479808,5.660538,1.990738,4.398239,9.321711,89.68763,17.99916,-5.475017,8.608142,13.3928,3.487865,9.603188,2.216428,-6.045467,2.239332,2.597349,9.946463,4.117105,30.92777,3.415417,1.71536,10.99837,1.50823,2.798179,1.434159,11.32213,1.993314,5.195957,28.12865,NA,3.507545,6.472463,5.413788,0.116603,8.123787,2.367305,6.25917,18.73467,3.487924,25.53054,17.87157,6.206101,4.825688,1.059168,1.580902,9.28,1.866927,9.252852,0.477474,2.15175,15.54404,7.685532,24.37873,8.910966,NA,7.59324,4.036714,36.03183,NA,NA,4.297934,0.443131,NA,8.213734,1.321313,8.2579,1.829254,11.51692,3.978479,NA,19.35702,2.883841,3.146071,NA,41.41117,NA,4.351897,5.311753,9.890236,2.376842,NA,-0.725285,8.252195,NA,2.499888,2.335766,3.599667,NA,10.93217,1.464753,8.214744,5.336303,14.23563,2.084318,6.221354,6.765378,NA,159.0158,14.55385,9.639128,-0.054603,-0.454733,2.326157,7.301392,NA,1.969579,NA,14.17617,NA,5.892251,6.266099,9.082196,1.094635,8.499922,0.050163,3.470113,7.057084,6.616402,NA,2.529124,3.721281,3.87253,87.84903,0.53802,8.364337,19.07683,2.290076,0.172186,3.702061,11.66789,NA,NA,8.720141,19.59095
1997-09,NA,31.51249,NA,17.518,NA,0.741013,-2.104842,28.83642,1.599826,0.660557,0.523327,7.041234,942.7983,2.880601,0.304532,NA,73.13772,-0.410478,3.63094,5.728521,9.132841,8.473334,-1.497055,1.683502,0.388292,6.101722,1.836085,4.416844,9.170053,59.65578,18.01317,-5.54235,7.456695,11.82394,3.338907,10.21201,2.083333,-6.087326,2.921356,2.290332,9.927437,4.331163,31.13153,3.461428,1.997209,11.10182,1.485171,3.057042,1.30039,5.041775,1.82216,5.582033,23.07593,NA,2.844792,5.604655,4.866409,0.226186,8.350201,2.668983,5.608821,17.12306,4.21373,24.05505,17.87253,7.202322,5.081926,1.424272,1.638862,8.757962,1.720022,9.529491,2.335031,2.453911,13.77551,8.823301,23.33269,11.88006,NA,10.23047,4.261661,39.00069,NA,NA,4.23971,1.276326,NA,8.07343,1.582443,7.853053,2.117197,11.47874,5.205984,NA,18.81054,2.583172,2.939415,NA,25.78264,NA,3.969414,5.791432,11.02876,2.259197,NA,0.256992,7.302685,NA,2.476584,2.332362,2.730926,NA,10.35363,1.249945,8.065128,5.869122,13.99648,2.049187,5.695525,6.816265,NA,160.9289,12.98923,10.51584,-0.211896,-0.707165,2.49285,8.359492,NA,2.148109,NA,12.00059,NA,7.943964,5.973799,8.809659,1.464999,7.834054,0.354417,3.607442,6.38353,7.006097,NA,3.017723,3.91302,3.904691,89.34548,0.369708,5.29418,17.18519,2.219404,0.157831,4.007819,5.523891,NA,NA,8.079601,20.07391
1997-10,NA,36.28108,NA,18.60898,NA,1.210171,-0.058758,29.25594,1.283823,3.26267,1.577409,7.598163,798.3497,1.708771,0.662109,NA,72.84869,-0.47889,4.031883,5.111992,3.952338,8.369026,-2.192967,1.342282,0.221435,6.641264,1.423902,4.461335,14.1319,31.91659,17.78142,-5.46247,5.668765,10.75783,3.802951,10.48097,1.948052,-6.119119,3.10871,2.129166,9.750957,3.116545,31.28771,3.452205,1.831341,11.48004,1.78749,2.746797,1.037613,3.0288,1.859985,6.083054,20.95066,NA,1.447987,4.915299,4.727467,0.633289,8.437696,3.316518,5.69117,15.05753,4.213583,22.60421,17.70128,8.32737,5.342479,1.173476,1.842918,9.047619,2.139962,10.03912,4.452502,2.512225,11.9403,7.89463,22.10114,9.423365,NA,10.55444,4.110596,35.20791,NA,NA,4.19198,2.50412,NA,8.388543,1.65275,7.563133,3.061576,10.75446,5.508944,NA,18.14342,2.076983,3.146039,NA,25.69383,NA,4.51875,5.166765,13.51661,2.666569,NA,3.02843,6.328371,NA,2.32323,2.03193,3.800293,NA,9.427417,0.300497,7.41227,5.952188,13.70033,2.029683,5.673531,6.764309,NA,169.4284,11.96232,14.78722,-0.778507,0.586417,2.515533,7.302186,NA,1.864663,NA,9.590316,NA,11.7707,6.090322,8.641398,1.430178,8.492875,1.114114,0.495952,7.049003,7.389043,NA,2.894383,3.257765,3.529886,92.69199,-0.382363,4.775018,16.0813,2.085967,0.52484,4.174504,5.152451,NA,NA,7.602291,21.63078
